Nodes,Betweenness,PR,In-Degree,Out-Degree,In-Strength,Out-Strength,In-Harmonic,Out-Harmonic
55,0.0,0.0031591853050203247,0.009174311926605505,0.0,0.0014659999657612108,0.0,0.0,404.235783732728
56,0.0,0.0022256978924564356,0.009174311926605505,0.0,0.00016288888508457898,0.0,54.571001588355315,71.90244202730753
100,0.0,0.0021090119658859494,0.0,0.009174311926605505,0.0,0.0009522734820329234,94.97139872249652,0.0
57,0.0,0.0023423838190269218,0.009174311926605505,0.0,0.00032577777016915796,0.0,150.78558754503817,76.13711627163555
101,0.0,0.0038084733327832026,0.009174311926605505,0.01834862385321101,0.0005382415333229566,0.013331828748460926,0.0,76.91824834710725
58,0.006371049949031601,0.011508983621827515,0.01834862385321101,0.01834862385321101,0.006447685034597919,0.03826407991441383,976.4386247704462,1572.8692254705616
59,0.0,0.006422323428009155,0.027522935779816515,0.009174311926605505,0.004078606770502177,0.009003312921038549,278.6528110141866,1125.2183180013988
102,0.0,0.004502256824157733,0.01834862385321101,0.01834862385321101,0.0033950619794217273,0.00675248469077891,274.50783808787867,131.25704484048956
103,0.0,0.004018360519433438,0.01834862385321101,0.0,0.0024137171153442156,0.0,93.84292930077042,0.0
104,0.0,0.0021090119658859494,0.0,0.009174311926605505,0.0,0.002250828230259637,56.62692771688635,0.0
60,0.0,0.0021090119658859494,0.0,0.009174311926605505,0.0,0.020257454072336735,285.15219129347463,107.6643798758708
105,0.0,0.004658535095339785,0.027522935779816515,0.0,0.0033923380850223186,0.0,0.0,119.62540007386325
61,0.0,0.0031794876844943596,0.009174311926605505,0.009174311926605505,0.0010316296055356668,0.002250828230259637,261.1691310869197,76.02915743801634
62,0.0,0.0022256978924564356,0.009174311926605505,0.0,0.00016288888508457898,0.0,0.0,75.06606330900011
106,0.0,0.0022256978924564356,0.009174311926605505,0.0,0.00016288888508457898,0.0,56.128567061148644,76.15501267074974
107,0.00654094461433911,0.0055923768700679175,0.01834862385321101,0.009174311926605505,0.0012810244521905872,0.00675248469077891,354.62987510992264,128.46535823954963
108,0.0,0.0021090119658859494,0.0,0.01834862385321101,0.0,0.011254141151298186,55.92008757937913,0.0
63,0.0,0.006862503771674808,0.009174311926605505,0.0,0.00675248469077891,0.0,87.80436122890897,0.0
109,0.0,0.0029837717360746818,0.009174311926605505,0.0,0.00020982297061742378,0.0,151.58558754503818,0.0
110,0.0,0.0029837717360746818,0.009174311926605505,0.0,0.00020982297061742378,0.0,276.27125133800723,327.0729672802387
64,0.0,0.002809127525308866,0.009174311926605505,0.0,0.0009773333105074738,0.0,0.0,1.0
65,0.0,0.0021090119658859494,0.0,0.009174311926605505,0.0,0.009003312921038549,212.87655736223437,76.07964697984636
66,0.0,0.002820202257085869,0.009174311926605505,0.009174311926605505,0.0005158148027678334,0.004501656460519274,512.2712539453557,114.43461695869463
67,0.0,0.0022256978924564356,0.009174311926605505,0.0,0.00016288888508457898,0.0,168.62019804986005,0.0
68,0.0,0.0021090119658859494,0.0,0.009174311926605505,0.0,0.024759110532856007,688.1932749331189,881.8472756820726
69,0.0,0.0021090119658859494,0.0,0.009174311926605505,0.0,0.024759110532856007,56.15984284422116,0.0
70,0.0,0.002575755672167894,0.009174311926605505,0.0,0.0006515555403383159,0.0,54.944991196804104,97.67885674293669
71,0.0,0.002376630895538052,0.009174311926605505,0.009174311926605505,0.0002579074013839167,0.024759110532856007,233.91941806176987,0.0
72,0.0,0.0026442498251901545,0.009174311926605505,0.0,0.0005158148027678334,0.0,150.55513761359097,3.0
73,0.0,0.002309188523948964,0.009174311926605505,0.0,0.0010764830666459132,0.0,0.0,77.43780947291812
74,0.0,0.0025529445836795644,0.009174311926605505,0.0,0.0006294689118522714,0.0,122.83211316326435,0.0
75,0.0,0.0021090119658859494,0.0,0.009174311926605505,0.0,0.024759110532856007,90.58258135798191,200.37394369596132
